""\WJCTN`(?=,`)"";""\WJUNCTION`(?=\s`)"";""\WJCTN`(?=/`)"";""\WJCTN`(?=\s`)"";""\WJUNCTN`(?=,`)"";""\WJCT`(?=,`)"";""\WJUNCTN`(?=/`)"";""\WJCT`(?=/`)"";""\WJUNCTN`(?=\s`)"";""\WJCT`(?=\s`)"";""\WJUNCTON`(?=,`)"";""\WJCTION`(?=,`)"";""\WJUNCTON`(?=/`)"";""\WJCTION`(?=/`)"";""\WJUNCTION`(?=,`)"";""\WJUNCTON`(?=\s`)"";""\WJCTION`(?=\s`)"";""\WJUNCTION`(?=/`)""	 Junction	3
""\WJUNCTIONS`(?=,`)"";""\WJUNCTIONS`(?=/`)"";""\WJCTNS`(?=,`)"";""\WJUNCTIONS`(?=\s`)"";""\WJCTNS`(?=/`)"";""\WJCTNS`(?=\s`)"";""\WJCTS`(?=,`)"";""\WJCTS`(?=/`)"";""\WJCTS`(?=\s`)""	 Junctions	3
""\WKY`(?=/`)"";""\WKEY`(?=/`)"";""\WKY`(?=\s`)"";""\WKEY`(?=\s`)"";""\WKY`(?=,`)"";""\WKEY`(?=,`)""	 Key	3
""\WKYS`(?=,`)"";""\WKEYS`(?=,`)"";""\WKYS`(?=/`)"";""\WKEYS`(?=/`)"";""\WKYS`(?=\s`)"";""\WKEYS`(?=\s`)""	 Keys	3
""\WKNOL`(?=,`)"";""\WKNOL`(?=/`)"";""\WKNOL`(?=\s`)"";""\WKNOLL`(?=,`)"";""\WKNOLL`(?=/`)"";""\WKNL`(?=,`)"";""\WKNOLL`(?=\s`)"";""\WKNL`(?=/`)"";""\WKNL`(?=\s`)""	 Knoll	3
""\WKNLS`(?=\s`)"";""\WKNOLLS`(?=,`)"";""\WKNOLLS`(?=/`)"";""\WKNLS`(?=,`)"";""\WKNOLLS`(?=\s`)"";""\WKNLS`(?=/`)""	 Knolls	3
""\WLK`(?=,`)"";""\WLK`(?=/`)"";""\WLK`(?=\s`)"";""\WLAKE`(?=,`)"";""\WLAKE`(?=/`)"";""\WLAKE`(?=\s`)""	 Lake	3
""\WLAKES`(?=,`)"";""\WLAKES`(?=/`)"";""\WLAKES`(?=\s`)"";""\WLKS`(?=,`)"";""\WLKS`(?=/`)"";""\WLKS`(?=\s`)""	 Lakes	3
""\WLAND`(?=,`)"";""\WLAND`(?=/`)"";""\WLAND`(?=\s`)""	 Land	3
""\WLNDG`(?=\s`)"";""\WLNDNG`(?=,`)"";""\WLNDNG`(?=/`)"";""\WLNDNG`(?=\s`)"";""\WLANDING`(?=,`)"";""\WLANDING`(?=/`)"";""\WLANDING`(?=\s`)"";""\WLNDG`(?=,`)"";""\WLNDG`(?=/`)""	 Landing	3
""\WLANE`(?=/`)"";""\WLANE`(?=\s`)"";""\WLANES`(?=,`)"";""\WLANES`(?=/`)"";""\WLANES`(?=\s`)"";""\WLN`(?=,`)"";""\WLN`(?=/`)"";""\WLN`(?=\s`)"";""\WLANE`(?=,`)"";""\bLn.?\b"";""`(?<!, `)\bLA$""	 Lane	3
""\WLGT`(?=\s`)"";""\WLIGHT`(?=,`)"";""\WLIGHT`(?=/`)"";""\WLIGHT`(?=\s`)"";""\WLGT`(?=,`)"";""\WLGT`(?=/`)""	 Light	3
""\WLGTS`(?=,`)"";""\WLGTS`(?=/`)"";""\WLGTS`(?=\s`)"";""\WLIGHTS`(?=,`)"";""\WLIGHTS`(?=/`)"";""\WLIGHTS`(?=\s`)""	 Lights	3
""\WLOAF`(?=,`)"";""\WLOAF`(?=/`)"";""\WLF`(?=,`)"";""\WLOAF`(?=\s`)"";""\WLF`(?=/`)"";""\WLF`(?=\s`)""	 Loaf	3
""\WLCK`(?=,`)"";""\WLCK`(?=/`)"";""\WLCK`(?=\s`)"";""\WLOCK`(?=,`)"";""\WLOCK`(?=/`)"";""\WLOCK`(?=\s`)""	 Lock	3
""\WLOCKS`(?=/`)"";""\WLOCKS`(?=\s`)"";""\WLCKS`(?=,`)"";""\WLCKS`(?=/`)"";""\WLCKS`(?=\s`)"";""\WLOCKS`(?=,`)""	 Locks	3
""\WLDG`(?=,`)"";""\WLDG`(?=/`)"";""\WLDG`(?=\s`)"";""\WLODG`(?=,`)"";""\WLDGE`(?=,`)"";""\WLODG`(?=/`)"";""\WLDGE`(?=/`)"";""\WLODG`(?=\s`)"";""\WLDGE`(?=\s`)"";""\WLODGE`(?=,`)"";""\WLODGE`(?=/`)"";""\WLODGE`(?=\s`)""	 Lodge	3
""\WLOOP`(?=\s`)"";""\WLOOPS`(?=,`)"";""\WLOOPS`(?=/`)"";""\WLOOPS`(?=\s`)"";""\WLOOP`(?=,`)"";""\WLOOP`(?=/`)"";""\bLP\b""	 Loop	3
""\WMALL`(?=,`)"";""\WMALL`(?=/`)"";""\WMALL`(?=\s`)""	 Mall	3
""\WMNR`(?=,`)"";""\WMANOR`(?=,`)"";""\WMNR`(?=/`)"";""\WMANOR`(?=/`)"";""\WMNR`(?=\s`)"";""\bMNR\b""	 Manor	3
""\WMANORS`(?=/`)"";""\WMNRS`(?=\s`)"";""\WMANORS`(?=\s`)"";""\WMNRS`(?=,`)"";""\WMANORS`(?=,`)"";""\WMNRS`(?=/`)""	 Manors	3
""\WMDW`(?=,`)"";""\WMDW`(?=/`)"";""\WMDW`(?=\s`)"";""\WMEADOW`(?=,`)"";""\WMEADOW`(?=/`)"";""\WMEADOW`(?=\s`)""	 Meadow	3
""\WMEADOWS`(?=,`)"";""\WMEADOWS`(?=/`)"";""\WMEADOWS`(?=\s`)"";""\WMEDOWS`(?=,`)"";""\WMEDOWS`(?=/`)"";""\WMDWS`(?=,`)"";""\WMEDOWS`(?=\s`)"";""\WMDWS`(?=/`)"";""\WMDWS`(?=\s`)""	 Meadows	3
""\WMEWS`(?=,`)"";""\WMEWS`(?=/`)"";""\WMEWS`(?=\s`)""	 Mews	3
""\WMILL`(?=/`)"";""\WML`(?=,`)"";""\WMILL`(?=\s`)"";""\WML`(?=/`)"";""\WML`(?=\s`)"";""\WMILL`(?=,`)""	 Mill	3
""\WMILLS`(?=,`)"";""\WMILLS`(?=/`)"";""\WMLS`(?=,`)"";""\WMILLS`(?=\s`)"";""\WMLS`(?=/`)"";""\WMLS`(?=\s`)""	 Mills	3
""\WMSSN`(?=/`)"";""\WMSSN`(?=\s`)"";""\WMISSION`(?=,`)"";""\WMISSION`(?=/`)"";""\WMISSION`(?=\s`)"";""\WMSN`(?=,`)"";""\WMISSN`(?=,`)"";""\WMSN`(?=/`)"";""\WMISSN`(?=/`)"";""\WMSN`(?=\s`)"";""\WMISSN`(?=\s`)"";""\WMSSN`(?=,`)""	 Mission	3
""\WMOTORWAY`(?=,`)"";""\WMTWY`(?=,`)"";""\WMOTORWAY`(?=/`)"";""\WMTWY`(?=/`)"";""\WMOTORWAY`(?=\s`)"";""\WMTWY`(?=\s`)""	 Motorway	3
""\WMNT`(?=,`)"";""\WMT`(?=,`)"";""\WMNT`(?=/`)"";""\WMT`(?=/`)"";""\WMNT`(?=\s`)"";""\WMT`(?=\s`)"";""\WMOUNT`(?=,`)"";""\WMOUNT`(?=/`)"";""\WMOUNT`(?=\s`)""	 Mount	3
""\WMTN`(?=\s`)"";""\WMOUNTAIN`(?=\s`)"";""\WMOUNTIN`(?=,`)"";""\WMNTAIN`(?=,`)"";""\WMOUNTIN`(?=/`)"";""\WMTIN`(?=,`)"";""\WMNTAIN`(?=/`)"";""\WMOUNTIN`(?=\s`)"";""\WMTIN`(?=/`)"";""\WMNTAIN`(?=\s`)"";""\WMTIN`(?=\s`)"";""\WMNTN`(?=,`)"";""\WMTN`(?=,`)"";""\WMNTN`(?=/`)"";""\WMOUNTAIN`(?=,`)"";""\WMTN`(?=/`)"";""\WMNTN`(?=\s`)"";""\WMOUNTAIN`(?=/`)""	 Mountain	3
""\WMNTNS`(?=,`)"";""\WMTNS`(?=,`)"";""\WMNTNS`(?=/`)"";""\WMOUNTAINS`(?=,`)"";""\WMTNS`(?=/`)"";""\WMNTNS`(?=\s`)"";""\WMOUNTAINS`(?=/`)"";""\WMTNS`(?=\s`)"";""\WMOUNTAINS`(?=\s`)""	 Mountains	3
""\WNECK`(?=/`)"";""\WNECK`(?=\s`)"";""\WNCK`(?=,`)"";""\WNCK`(?=/`)"";""\WNCK`(?=\s`)"";""\WNECK`(?=,`)""	 Neck	3
""\WORCHRD`(?=,`)"";""\WORCHRD`(?=/`)"";""\WORCHRD`(?=\s`)"";""\WORCH`(?=,`)"";""\WORCH`(?=/`)"";""\WORCH`(?=\s`)"";""\WORCHARD`(?=,`)"";""\WORCHARD`(?=/`)"";""\WORCHARD`(?=\s`)""	 Orchard	3
""\WOVL`(?=/`)"";""\WOVL`(?=\s`)"";""\WOVAL`(?=,`)"";""\WOVAL`(?=/`)"";""\WOVAL`(?=\s`)"";""\WOVL`(?=,`)""	 Oval	3
""\WOPAS`(?=,`)"";""\WOPAS`(?=/`)"";""\WOPAS`(?=\s`)"";""\WOVERPASS`(?=,`)"";""\WOVERPASS`(?=/`)"";""\WOVERPASS`(?=\s`)""	 Overpass	3
""\WPO "";""\WPo "";""\WPO "";""P. O. "";""\bP O ""	 P.O. 	3
""\WPK`(?=\s`)"";""\WPRK`(?=,`)"";""\WPRK`(?=/`)"";""\WPRK`(?=\s`)"";""\WPK`(?=,`)"";""\WPK`(?=/`)""	 Park	3
""\WPKY`(?=/`)"";""\WPKWAY`(?=,`)"";""\WPKY`(?=\s`)"";""\WPKWAY`(?=/`)"";""\WPKWAY`(?=\s`)"";""\WPARKWY`(?=,`)"";""\WPARKWY`(?=/`)"";""\WPARKWY`(?=\s`)"";""\WPARKWAY`(?=,`)"";""\WPARKWAY`(?=/`)"";""\WPARKWAY`(?=\s`)"";""\WPKY`(?=,`)""	 Parkway	3
""\WPASS`(?=,`)"";""\WPASS`(?=/`)"";""\WPASS`(?=\s`)""	 Pass	3
""\WPASSAGE`(?=\s`)"";""\WPSGE`(?=,`)"";""\WPSGE`(?=/`)"";""\WPASSAGE`(?=,`)"";""\WPSGE`(?=\s`)"";""\WPASSAGE`(?=/`)""	 Passage	3
""\WPATH`(?=,`)"";""\WPATH`(?=/`)"";""\WPATH`(?=\s`)"";""\WPATHS`(?=,`)"";""\WPATHS`(?=/`)"";""\WPATHS`(?=\s`)""	 Path	3
""\WPIKES`(?=,`)"";""\WPIKES`(?=/`)"";""\WPIKES`(?=\s`)"";""\WPIKE`(?=,`)"";""\WPIKE`(?=/`)"";""\WPIKE`(?=\s`)"";""\bPI\b""	 Pike	3
""\WPNES`(?=,`)"";""\WPNES`(?=/`)"";""\WPNES`(?=\s`)"";""\WPINES`(?=,`)"";""\WPINES`(?=/`)"";""\WPINES`(?=\s`)""	 Pines	3
""\WPL`(?=,`)"";""\WPL`(?=/`)"";""\WPL`(?=\s`)"";""\WPLACE`(?=,`)"";""\WPLACE`(?=/`)"";""\WPLACE`(?=\s`)"";""\bPl.?\b""	 Place	3
""\WPLAIN`(?=\s`)"";""\WPLN`(?=/`)"";""\WPLN`(?=\s`)"";""\WPLAIN`(?=,`)"";""\WPLAIN`(?=/`)"";""\WPLN`(?=,`)""	 Plain	3
""\WPLAINES`(?=,`)"";""\WPLAINES`(?=/`)"";""\WPLNS`(?=,`)"";""\WPLAINES`(?=\s`)"";""\WPLNS`(?=/`)"";""\WPLAINS`(?=,`)"";""\WPLNS`(?=\s`)"";""\WPLAINS`(?=/`)"";""\WPLAINS`(?=\s`)""	 Plains	3
""\WPLZ`(?=,`)"";""\WPLZ`(?=/`)"";""\WPLAZA`(?=,`)"";""\WPLZ`(?=\s`)"";""\WPLAZA`(?=/`)"";""\WPLZA`(?=,`)"";""\WPLAZA`(?=\s`)"";""\WPLZA`(?=/`)"";""\WPLZA`(?=\s`)"";""\bplz\b""	 Plaza	3
""\WPT`(?=,`)"";""\WPT`(?=/`)"";""\WPT`(?=\s`)"";""\WPOINT`(?=,`)"";""\WPOINT`(?=/`)"";""\WPOINT`(?=\s`)"";""\bpt\b""	 Point	3
""\WPOINTS`(?=/`)"";""\WPOINTS`(?=\s`)"";""\WPTS`(?=,`)"";""\WPTS`(?=/`)"";""\WPTS`(?=\s`)"";""\WPOINTS`(?=,`)"";""\bPTS\b""	 Points	3
""\WPRT`(?=,`)"";""\WPORT`(?=,`)"";""\WPRT`(?=/`)"";""\WPORT`(?=/`)"";""\WPRT`(?=\s`)"";""\WPORT`(?=\s`)""	 Port	3
""\WPRTS`(?=,`)"";""\WPORTS`(?=,`)"";""\WPRTS`(?=/`)"";""\WPORTS`(?=/`)"";""\WPRTS`(?=\s`)"";""\WPORTS`(?=\s`)""	 Ports	3
""\WPRAIRIE`(?=,`)"";""\WPRR`(?=\s`)"";""\WPRAIRIE`(?=/`)"";""\WPRAIRIE`(?=\s`)"";""\WPRARIE`(?=,`)"";""\WPRARIE`(?=/`)"";""\WPRARIE`(?=\s`)"";""\WPR`(?=,`)"";""\WPR`(?=/`)"";""\WPRR`(?=,`)"";""\WPR`(?=\s`)"";""\WPRR`(?=/`)""	 Prairie	3
""\WRADIAL`(?=\s`)"";""\WRADIEL`(?=,`)"";""\WRADIEL`(?=/`)"";""\WRADIEL`(?=\s`)"";""\WRADL`(?=,`)"";""\WRADL`(?=/`)"";""\WRAD`(?=,`)"";""\WRADL`(?=\s`)"";""\WRAD`(?=/`)"";""\WRAD`(?=\s`)"";""\WRADIAL`(?=,`)"";""\WRADIAL`(?=/`)""	 Radial	3
""\WRAMP`(?=,`)"";""\WRAMP`(?=/`)"";""\WRAMP`(?=\s`)""	 Ramp	3
""\WRANCH`(?=/`)"";""\WRANCH`(?=\s`)"";""\WRNCH`(?=,`)"";""\WRANCHES`(?=,`)"";""\WRNCH`(?=/`)"";""\WRANCHES`(?=/`)"";""\WRNCH`(?=\s`)"";""\WRANCHES`(?=\s`)"";""\WRNCHS`(?=,`)"";""\WRNCHS`(?=/`)"";""\WRNCHS`(?=\s`)"";""\WRANCH`(?=,`)""	 Ranch	3
""\WRPD`(?=\s`)"";""\WRAPID`(?=,`)"";""\WRAPID`(?=/`)"";""\WRAPID`(?=\s`)"";""\WRPD`(?=,`)"";""\WRPD`(?=/`)""	 Rapid	3
""\WRAPIDS`(?=\s`)"";""\WRPDS`(?=,`)"";""\WRPDS`(?=/`)"";""\WRPDS`(?=\s`)"";""\WRAPIDS`(?=,`)"";""\WRAPIDS`(?=/`)""	 Rapids	3
""\WRST`(?=,`)"";""\WREST`(?=,`)"";""\WRST`(?=/`)"";""\WREST`(?=/`)"";""\WRST`(?=\s`)"";""\WREST`(?=\s`)""	 Rest	3
""\WRDG`(?=,`)"";""\WRDG`(?=/`)"";""\WRDG`(?=\s`)"";""\WRDGE`(?=,`)"";""\WRDGE`(?=/`)"";""\WRIDGE`(?=,`)"";""\WRDGE`(?=\s`)"";""\WRIDGE`(?=/`)"";""\WRIDGE`(?=\s`)""	 Ridge	3
""\WRDGS`(?=/`)"";""\WRIDGES`(?=,`)"";""\WRDGS`(?=\s`)"";""\WRIDGES`(?=/`)"";""\WRIDGES`(?=\s`)"";""\WRDGS`(?=,`)""	 Ridges	3
""\WRIVR`(?=/`)"";""\WRIVR`(?=\s`)"";""\WRIV`(?=,`)"";""\WRIV`(?=/`)"";""\WRIV`(?=\s`)"";""\WRVR`(?=,`)"";""\WRIVER`(?=,`)"";""\WRVR`(?=/`)"";""\WRIVER`(?=/`)"";""\WRVR`(?=\s`)"";""\WRIVER`(?=\s`)"";""\WRIVR`(?=,`)""	 River	3
""\WRD`(?=,`)"";""\WRD`(?=/`)"";""\WRD`(?=\s`)"";""\WROAD`(?=,`)"";""\WROAD`(?=/`)"";""\WROAD`(?=\s`)"";""\bRd.?""	 Road	3
""\WROADS`(?=,`)"";""\WROADS`(?=/`)"";""\WROADS`(?=\s`)"";""\WRDS`(?=,`)"";""\WRDS`(?=/`)"";""\WRDS`(?=\s`)""	 Roads	3
""\WROUTE`(?=,`)"";""\WROUTE`(?=/`)"";""\WROUTE`(?=\s`)"";""\WRTE`(?=,`)"";""\WRTE`(?=/`)"";""\WRTE`(?=\s`)"";""\bRT\b.?""	 Route	3
""\WROW`(?=,`)"";""\WROW`(?=/`)"";""\WROW`(?=\s`)""	 Row	3
""\WRUE`(?=,`)"";""\WRUE`(?=/`)"";""\WRUE`(?=\s`)""	 Rue	3
""\WRUN`(?=,`)"";""\WRUN`(?=/`)"";""\WRUN`(?=\s`)""	 Run	3
""\WSHL`(?=\s`)"";""\WSHOAL`(?=,`)"";""\WSHOAL`(?=/`)"";""\WSHOAL`(?=\s`)"";""\WSHL`(?=,`)"";""\WSHL`(?=/`)""	 Shoal	3
""\WSHLS`(?=,`)"";""\WSHLS`(?=/`)"";""\WSHLS`(?=\s`)"";""\WSHOALS`(?=,`)"";""\WSHOALS`(?=/`)"";""\WSHOALS`(?=\s`)""	 Shoals	3
""\WSHOAR`(?=/`)"";""\WSHR`(?=,`)"";""\WSHOAR`(?=\s`)"";""\WSHR`(?=/`)"";""\WSHR`(?=\s`)"";""\WSHORE`(?=,`)"";""\WSHORE`(?=/`)"";""\WSHORE`(?=\s`)"";""\WSHOAR`(?=,`)""	 Shore	3
""\WSHORES`(?=\s`)"";""\WSHOARS`(?=,`)"";""\WSHOARS`(?=/`)"";""\WSHRS`(?=,`)"";""\WSHOARS`(?=\s`)"";""\WSHRS`(?=/`)"";""\WSHRS`(?=\s`)"";""\WSHORES`(?=,`)"";""\WSHORES`(?=/`)""	 Shores	3
""\WSKYWAY`(?=/`)"";""\WSKYWAY`(?=\s`)"";""\WSKWY`(?=,`)"";""\WSKWY`(?=/`)"";""\WSKWY`(?=\s`)"";""\WSKYWAY`(?=,`)""	 Skyway	3
""\WSPNG`(?=,`)"";""\WSPNG`(?=/`)"";""\WSPRNG`(?=,`)"";""\WSPNG`(?=\s`)"";""\WSPRNG`(?=/`)"";""\WSPRNG`(?=\s`)"";""\WSPG`(?=,`)"";""\WSPG`(?=/`)"";""\WSPRING`(?=,`)"";""\WSPG`(?=\s`)"";""\WSPRING`(?=/`)"";""\WSPRING`(?=\s`)""	 Spring	3
""\WSPRINGS`(?=/`)"";""\WSPRINGS`(?=\s`)"";""\WSPNGS`(?=,`)"";""\WSPNGS`(?=/`)"";""\WSPRNGS`(?=,`)"";""\WSPNGS`(?=\s`)"";""\WSPRNGS`(?=/`)"";""\WSPRNGS`(?=\s`)"";""\WSPGS`(?=,`)"";""\WSPGS`(?=/`)"";""\WSPRINGS`(?=,`)"";""\WSPGS`(?=\s`)""	 Springs	3
""\WSPURS`(?=,`)"";""\WSPURS`(?=/`)"";""\WSPURS`(?=\s`)"";""\WSPUR`(?=,`)""	 Spurs	3
""\WSQUARE`(?=,`)"";""\WSQRE`(?=\s`)"";""\WSQUARE`(?=/`)"";""\WSQUARE`(?=\s`)"";""\WSQ`(?=,`)"";""\WSQ`(?=/`)"";""\WSQ`(?=\s`)"";""\WSQR`(?=,`)"";""\WSQR`(?=/`)"";""\WSQU`(?=,`)"";""\WSQR`(?=\s`)"";""\WSQU`(?=/`)"";""\WSQRE`(?=,`)"";""\WSQU`(?=\s`)"";""\WSQRE`(?=/`)"";""\bSq\b""	 Square	3
""\WSQRS`(?=,`)"";""\WSQRS`(?=/`)"";""\WSQUARES`(?=,`)"";""\WSQRS`(?=\s`)"";""\WSQUARES`(?=/`)"";""\WSQS`(?=,`)"";""\WSQUARES`(?=\s`)"";""\WSQS`(?=/`)"";""\WSQS`(?=\s`)""	 Squares	3
""\WSh ""	 State Highway 	3
""\WSTA`(?=\s`)"";""\WSTATION`(?=,`)"";""\WSTATION`(?=/`)"";""\WSTATION`(?=\s`)"";""\WSTATN`(?=,`)"";""\WSTATN`(?=/`)"";""\WSTATN`(?=\s`)"";""\WSTN`(?=,`)"";""\WSTN`(?=/`)"";""\WSTA`(?=,`)"";""\WSTN`(?=\s`)"";""\WSTA`(?=/`)""	 Station	3
""\WSTRVNUE`(?=/`)"";""\WSTRAVE`(?=\s`)"";""\WSTRVNUE`(?=\s`)"";""\WSTRAVEN`(?=,`)"";""\WSTRAVEN`(?=/`)"";""\WSTRA`(?=,`)"";""\WSTRAVEN`(?=\s`)"";""\WSTRA`(?=/`)"";""\WSTRAVENUE`(?=,`)"";""\WSTRA`(?=\s`)"";""\WSTRAVENUE`(?=/`)"";""\WSTRAV`(?=,`)"";""\WSTRAVENUE`(?=\s`)"";""\WSTRVN`(?=,`)"";""\WSTRAV`(?=/`)"";""\WSTRAVN`(?=,`)"";""\WSTRVN`(?=/`)"";""\WSTRAV`(?=\s`)"";""\WSTRAVN`(?=/`)"";""\WSTRVN`(?=\s`)"";""\WSTRAVE`(?=,`)"";""\WSTRAVN`(?=\s`)"";""\WSTRVNUE`(?=,`)"";""\WSTRAVE`(?=/`)""	 Stravenue	3
""\WSTREAM`(?=/`)"";""\WSTRM`(?=,`)"";""\WSTREAM`(?=\s`)"";""\WSTRM`(?=/`)"";""\WSTRM`(?=\s`)"";""\WSTREME`(?=,`)"";""\WSTREME`(?=/`)"";""\WSTREAM`(?=,`)"";""\WSTREME`(?=\s`)""	 Stream	3
""\WSUMMIT`(?=,`)"";""\WSUMMIT`(?=/`)"";""\WSUMMIT`(?=\s`)"";""\WSMT`(?=,`)"";""\WSMT`(?=/`)"";""\WSMT`(?=\s`)"";""\WSUMIT`(?=,`)"";""\WSUMIT`(?=/`)"";""\WSUMIT`(?=\s`)"";""\WSUMITT`(?=,`)"";""\WSUMITT`(?=/`)"";""\WSUMITT`(?=\s`)""	 Summit	3
""\WTERRACE`(?=\s`)"";""\WTER`(?=,`)"";""\WTER`(?=/`)"";""\WTER`(?=\s`)"";""\WTERR`(?=,`)"";""\WTERR`(?=/`)"";""\WTERR`(?=\s`)"";""\WTERRACE`(?=,`)"";""\WTERRACE`(?=/`)"";""\bTer\b"";""\bTR\b""	 Terrace 	3
""\WTHROUGHWAY`(?=,`)"";""\WTHROUGHWAY`(?=/`)"";""\WTHROUGHWAY`(?=\s`)"";""\WTRWY`(?=,`)"";""\WTRWY`(?=/`)"";""\WTRWY`(?=\s`)""	 Throughway	3
""\WTRACE`(?=,`)"";""\WTRACE`(?=/`)"";""\WTRACE`(?=\s`)"";""\WTRCE`(?=,`)"";""\WTRACES`(?=,`)"";""\WTRCE`(?=/`)"";""\WTRACES`(?=/`)"";""\WTRCE`(?=\s`)"";""\WTRACES`(?=\s`)""	 Trace	3
""\WTRACK`(?=\s`)"";""\WTRK`(?=,`)"";""\WTRACKS`(?=,`)"";""\WTRK`(?=/`)"";""\WTRACKS`(?=/`)"";""\WTRAK`(?=,`)"";""\WTRK`(?=\s`)"";""\WTRACKS`(?=\s`)"";""\WTRAK`(?=/`)"";""\WTRKS`(?=,`)"";""\WTRAK`(?=\s`)"";""\WTRKS`(?=/`)"";""\WTRKS`(?=\s`)"";""\WTRACK`(?=,`)"";""\WTRACK`(?=/`)""	 Track	3
""\WTRFY`(?=\s`)"";""\WTRAFFICWAY`(?=,`)"";""\WTRAFFICWAY`(?=/`)"";""\WTRAFFICWAY`(?=\s`)"";""\WTRFY`(?=,`)"";""\WTRFY`(?=/`)""	 Trafficway	3
""\bTL\b"";""\WTR`(?=,`)"";""\WTRLS`(?=/`)"";""\WTRAILS`(?=/`)"";""\WTR`(?=/`)"";""\WTRLS`(?=\s`)"";""\WTRAILS`(?=\s`)"";""\WTR`(?=\s`)"";""\WTRL`(?=,`)"";""\WTRAIL`(?=,`)"";""\WTRL`(?=/`)"";""\WTRAIL`(?=/`)"";""\WTRL`(?=\s`)"";""\WTRAIL`(?=\s`)"";""\WTRLS`(?=,`)"";""\WTRAILS`(?=,`)"";""\btrl\b""	 Trail	3
""\WTUNNEL`(?=/`)"";""\WTUNEL`(?=,`)"";""\WTUNNEL`(?=\s`)"";""\WTUNEL`(?=/`)"";""\WTUNNELS`(?=,`)"";""\WTUNEL`(?=\s`)"";""\WTUNNELS`(?=/`)"";""\WTUNL`(?=,`)"";""\WTUNNELS`(?=\s`)"";""\WTUNL`(?=/`)"";""\WTUNNL`(?=,`)"";""\WTUNL`(?=\s`)"";""\WTUNNL`(?=/`)"";""\WTUNLS`(?=,`)"";""\WTUNNL`(?=\s`)"";""\WTUNLS`(?=/`)"";""\WTUNLS`(?=\s`)"";""\WTUNNEL`(?=,`)""	 Tunnel	3
""\WTURNPK`(?=,`)"";""\WTURNPK`(?=/`)"";""\WTRNPK`(?=,`)"";""\WTURNPK`(?=\s`)"";""\WTRNPK`(?=/`)"";""\WTRNPK`(?=\s`)"";""\WTPK`(?=,`)"";""\WTRPK`(?=,`)"";""\WTPK`(?=/`)"";""\WTRPK`(?=/`)"";""\WTPK`(?=\s`)"";""\WTRPK`(?=\s`)"";""\WTPKE`(?=,`)"";""\WTURNPIKE`(?=,`)"";""\WTPKE`(?=/`)"";""\WTURNPIKE`(?=/`)"";""\WTPKE`(?=\s`)"";""\WTURNPIKE`(?=\s`)"";""\bTPKE\b"";	 Turnpike	3
""\WUNDERPASS`(?=,`)"";""\WUNDERPASS`(?=/`)"";""\WUPAS`(?=,`)"";""\WUNDERPASS`(?=\s`)"";""\WUPAS`(?=/`)"";""\WUPAS`(?=\s`)""	 Underpass	3
""\WUNION`(?=\s`)"";""\WUN`(?=,`)"";""\WUN`(?=/`)"";""\WUN`(?=\s`)"";""\WUNION`(?=,`)"";""\WUNION`(?=/`)""	 Union	3
""\WUNIONS`(?=,`)"";""\WUNIONS`(?=/`)"";""\WUNIONS`(?=\s`)"";""\WUNS`(?=,`)"";""\WUNS`(?=/`)"";""\WUNS`(?=\s`)""	 Unions	3
""\WVALLEY`(?=,`)"";""\WVALLEY`(?=/`)"";""\WVLLY`(?=,`)"";""\WVALLEY`(?=\s`)"";""\WVLLY`(?=/`)"";""\WVLLY`(?=\s`)"";""\WVLY`(?=,`)"";""\WVLY`(?=/`)"";""\WVALLY`(?=,`)"";""\WVLY`(?=\s`)"";""\WVALLY`(?=/`)"";""\WVALLY`(?=\s`)""	 Valley	3
""\WVALLEYS`(?=,`)"";""\WVALLEYS`(?=/`)"";""\WVALLEYS`(?=\s`)"";""\WVLYS`(?=,`)"";""\WVLYS`(?=/`)"";""\WVLYS`(?=\s`)""	 Valleys	3
""\WVDCT`(?=\s`)"";""\WVIA`(?=,`)"";""\WVIA`(?=/`)"";""\WVIA`(?=\s`)"";""\WVIADCT`(?=,`)"";""\WVIADCT`(?=/`)"";""\WVIADCT`(?=\s`)"";""\WVIADUCT`(?=,`)"";""\WVIADUCT`(?=/`)"";""\WVDCT`(?=,`)"";""\WVIADUCT`(?=\s`)"";""\WVDCT`(?=/`)""	 Viaduct	3
""\WVIEW`(?=/`)"";""\WVIEW`(?=\s`)"";""\WVW`(?=,`)"";""\WVW`(?=/`)"";""\WVW`(?=\s`)"";""\WVIEW`(?=,`)"";""\bvw\b""	 View	3
""\WVWS`(?=\s`)"";""\WVIEWS`(?=,`)"";""\WVIEWS`(?=/`)"";""\WVIEWS`(?=\s`)"";""\WVWS`(?=,`)"";""\WVWS`(?=/`)""	 Views	3
""\WVILLAG`(?=\s`)"";""\WVILLG`(?=/`)"";""\WVILLAGE`(?=,`)"";""\WVILLG`(?=\s`)"";""\WVILLAGE`(?=/`)"";""\WVILLIAGE`(?=,`)"";""\WVILLAGE`(?=\s`)"";""\WVILLIAGE`(?=/`)"";""\WVILLIAGE`(?=\s`)"";""\WVILL`(?=,`)"";""\WVILL`(?=/`)"";""\WVLG`(?=,`)"";""\WVILL`(?=\s`)"";""\WVLG`(?=/`)"";""\WVILLAG`(?=,`)"";""\WVLG`(?=\s`)"";""\WVILLAG`(?=/`)"";""\WVILLG`(?=,`)""	 Village	3
